0,0.762195122,0.579881657,0.203883495,0.802325581,0.03125
0.015175809,0.783536585,0.568047337,0.213592233,0.802325581,0.058035714
0.027528737,0.771341463,0.621301775,0.145631068,0.813953488,0.084821429
0.03281317,0.786585366,0.650887574,0.155339806,0.843023256,0.080357143
0.004945688,0.725609756,0.556213018,0.009708738,0.744186047,0.053571429
0.020098914,0.725609756,0.591715976,0.058252427,0.755813953,0.013392857
0.030351618,0.734756098,0.621301775,0.038834951,0.761627907,0
0.03281317,0.75304878,0.656804734,0.038834951,0.73255814,0.022321429
0.030351618,0.743902439,0.704142012,0.058252427,0.720930233,0.03125
0.041643143,0.762195122,0.733727811,0.106796117,0.738372093,0.071428571
0.040220411,0.756097561,0.75147929,0.077669903,0.755813953,0.058035714
0.041643143,0.743902439,0.74556213,0.038834951,0.76744186,0.049107143
0.033874574,0.731707317,0.704142012,0.009708738,0.76744186,0.017857143
0.027528737,0.731707317,0.704142012,0.009708738,0.744186047,0.03125
0.041643143,0.756097561,0.710059172,0,0.761627907,0.09375
0.06280346,0.756097561,0.75147929,0.029126214,0.813953488,0.107142857
0.060341907,0.75304878,0.75147929,0.048543689,0.773255814,0.120535714
0.052934667,0.75304878,0.73964497,0.038834951,0.802325581,0.133928571
0.060341907,0.774390244,0.816568047,0.097087379,0.813953488,0.138392857
0.0702107,0.804878049,0.852071006,0.116504854,0.825581395,0.15625
0.075517716,0.81402439,0.852071006,0.126213592,0.813953488,0.165178571
0.072694835,0.829268293,0.852071006,0.145631068,0.808139535,0.160714286
0.074094984,0.841463415,0.786982249,0.126213592,0.755813953,0.125
0.075517716,0.841463415,0.75147929,0.145631068,0.744186047,0.111607143
0.0702107,0.835365854,0.75147929,0.155339806,0.674418605,0.120535714
0.060341907,0.820121951,0.715976331,0.097087379,0.604651163,0.084821429
0.071633432,0.81097561,0.715976331,0.126213592,0.674418605,0.084821429
0.082924957,0.817073171,0.727810651,0.126213592,0.709302326,0.107142857
0.082924957,0.801829268,0.74556213,0.097087379,0.720930233,0.107142857
0.086809241,0.81097561,0.74556213,0.13592233,0.73255814,0.120535714
0.091732346,0.817073171,0.721893491,0.145631068,0.726744186,0.129464286
0.090332197,0.832317073,0.698224852,0.145631068,0.755813953,0.151785714
0.082924957,0.807926829,0.698224852,0.106796117,0.755813953,0.142857143
0.091732346,0.817073171,0.692307692,0.155339806,0.738372093,0.169642857
0.092793749,0.823170732,0.710059172,0.194174757,0.779069767,0.223214286
0.090332197,0.826219512,0.692307692,0.174757282,0.76744186,0.200892857
0.091732346,0.81402439,0.674556213,0.13592233,0.790697674,0.236607143
0.092793749,0.804878049,0.639053254,0.13592233,0.819767442,0.227678571
0.087848061,0.804878049,0.633136095,0.155339806,0.837209302,0.223214286
0.087848061,0.81097561,0.662721893,0.174757282,0.854651163,0.241071429
0.082924957,0.817073171,0.715976331,0.155339806,0.813953488,0.227678571
0.072694835,0.820121951,0.727810651,0.13592233,0.755813953,0.223214286
0.077979269,0.832317073,0.769230769,0.126213592,0.784883721,0.196428571
