0.520779220779221,0.662534435261708,0.685337726523888,0.552631578947367,0.704545454545456,0.734513274336283,0.627777777777778,0.291794964680311,0.577807848443843
0.57012987012987,0.508264462809917,0.515650741350906,0.684210526315787,0.806818181818184,0.707964601769911,0.0961111111111111,0.127150878464046,0.543978349120433
0.542857142857143,0.504132231404959,0.57166392092257,0.649122807017542,0.761363636363635,0.707964601769911,0.319444444444444,0.190364064481072,0.538565629228688
0.555844155844156,0.464187327823692,0.546952224052718,0.596491228070175,0.68181818181818,0.690265486725664,0.127777777777778,0.0666545915595001,0.50744248985115
0.566233766233766,0.471074380165289,0.497528830313015,0.517543859649122,0.68181818181818,0.690265486725664,0.211111111111111,0.355189277304836,0.515561569688769
0.519480519480519,0.488980716253444,0.583196046128501,0.526315789473682,0.625000000000002,0.725663716814159,0.428333333333333,0.230211918130773,0.543978349120433
0.420779220779221,0.681818181818182,0.649093904448105,0.649122807017542,0.772727272727273,0.734513274336283,0.855555555555556,0.355189277304836,0.538565629228688
0.374025974025974,0.652892561983471,0.617792421746293,0.675438596491227,0.772727272727273,0.734513274336283,0.75,0.311718891505162,0.503382949932341
0.461038961038961,0.699724517906336,0.784184514003295,0.63157894736842,0.750000000000001,0.63716814159292,0.293888888888889,0.145082412606412,0.562922868741543
0.607792207792208,0.712121212121212,0.817133443163097,0.464912280701752,0.602272727272725,0.743362831858407,0.383333333333333,0.210287991305923,0.652232746955345
0.476623376623377,0.68732782369146,0.761120263591433,0.456140350877192,0.556818181818181,0.504424778761062,0.115,0.127150878464046,0.562922868741543
0.437662337662338,0.528925619834711,0.624382207578254,0.649122807017542,0.715909090909091,0.415929203539823,0.0194444444444444,0.0458250316971563,0.468200270635995
0.537662337662338,0.756198347107438,0.803953871499176,0.342105263157895,0.431818181818181,0.690265486725664,0.428333333333333,0.337076616554972,0.637347767253045
0.151948051948052,0.439393939393939,0.469522240527183,0.289473684210525,0.249999999999999,0.601769911504425,0.435,0.230211918130773,0.305818673883627
0.145454545454546,0.40495867768595,0.372322899505766,0.69298245614035,0.670454545454546,0.699115044247787,0.281111111111111,0.165006339431262,0.261163734776725
