0.209078860172299,0.167185389629456,0,0.25779376498801,0,0.00728407908428719
0.209078860172299,0.167185389629456,0,0.25779376498801,0.11340206185567,0.176205341657995
0.209078860172299,0.167185389629456,0,0.25779376498801,0.257731958762887,0.28384784368135
0.209078860172299,0.167185389629456,0,0.25779376498801,0.54639175257732,0.428257602034917
0.209078860172299,0.167185389629456,0,0.25779376498801,1,0.535206382240721
0.512392312789927,0.495860003523401,0.609659379766141,0.394484412470024,0,0.179095849231125
0.512392312789927,0.495860003523401,0.609659379766141,0.394484412470024,0.11340206185567,0.386865533587698
0.512392312789927,0.495860003523401,0.609659379766141,0.394484412470024,0.257731958762887,0.643773846687478
0.512392312789927,0.495860003523401,0.609659379766141,0.394484412470024,0.54639175257732,0.728754769337496
0.512392312789927,0.495860003523401,0.609659379766141,0.394484412470024,1,0.781246386865534
0.302451954937044,0.185565799518468,0.492730045754957,0.553956834532374,0,0
0.302451954937044,0.185565799518468,0.492730045754957,0.553956834532374,0.11340206185567,0.237946583420049
0.302451954937044,0.185565799518468,0.492730045754957,0.553956834532374,0.257731958762887,0.401664932362123
0.302451954937044,0.185565799518468,0.492730045754957,0.553956834532374,0.54639175257732,0.606775349751416
0.302451954937044,0.185565799518468,0.492730045754957,0.553956834532374,1,0.693490576945312
0.215241882041087,0.168007516589348,0.371936959837316,0.870503597122302,0,0.00138744363510232
0.215241882041087,0.168007516589348,0.371936959837316,0.870503597122302,0.11340206185567,0.27159209157128
0.215241882041087,0.168007516589348,0.371936959837316,0.870503597122302,0.257731958762887,0.399121285697769
0.215241882041087,0.168007516589348,0.371936959837316,0.870503597122302,0.54639175257732,0.533818938605619
0.215241882041087,0.168007516589348,0.371936959837316,0.870503597122302,1,0.684819054225922
0.933001988071571,0.494509366375007,0.396034570411794,0.913669064748201,0,0.387906116314025
0.933001988071571,0.494509366375007,0.396034570411794,0.913669064748201,0.11340206185567,0.67741935483871
0.933001988071571,0.494509366375007,0.396034570411794,0.913669064748201,0.257731958762887,0.936177592785293
0.933001988071571,0.494509366375007,0.396034570411794,0.913669064748201,0.54639175257732,0.997918834547347
0.933001988071571,0.494509366375007,0.396034570411794,0.913669064748201,1,1
0.542279655400928,0.240941922602619,0.193187595322827,1,0,0.337148803329865
0.542279655400928,0.240941922602619,0.193187595322827,1,0.11340206185567,0.480286738351254
0.542279655400928,0.240941922602619,0.193187595322827,1,0.257731958762887,0.808185917447104
0.542279655400928,0.240941922602619,0.193187595322827,1,0.54639175257732,0.916869002196786
0.542279655400928,0.240941922602619,0.193187595322827,1,1,0.942652329749104
0.520212060967528,0.236009160843267,0.344483985765125,0.724220623501199,0,0.179442710139901
0.520212060967528,0.236009160843267,0.344483985765125,0.724220623501199,0.11340206185567,0.524684934674529
0.520212060967528,0.236009160843267,0.344483985765125,0.724220623501199,0.257731958762887,0.752688172043011
0.520212060967528,0.236009160843267,0.344483985765125,0.724220623501199,0.54639175257732,0.782171349288935
0.520212060967528,0.236009160843267,0.344483985765125,0.724220623501199,1,0.82703202682391
0.275878064943671,0.68230665335604,0.591662430096594,0,0,0.224881489189502
0.205102717031146,0.68289388689882,0.546110828673106,0.505995203836931,0,0.127876055035264
0.23843605036448,0,0.355973563802745,0.0683453237410072,0,0.234362354029368
0.246123260437376,0.213987902989019,0.437417386883579,0.347721822541966,0,0.264308012486993
0.247912524850895,0.468377473721299,0.514387391967463,0.738609112709832,0,0.142559833506764
0.275878064943671,0.68230665335604,0.591662430096594,0,0.11340206185567,0.451497282922881
0.205102717031146,0.68289388689882,0.546110828673106,0.505995203836931,0.11340206185567,0.410798936293213
0.23843605036448,0,0.355973563802745,0.0683453237410072,0.11340206185567,0.37622846571858
0.246123260437376,0.213987902989019,0.437417386883579,0.347721822541966,0.11340206185567,0.430801248699272
0.247912524850895,0.468377473721299,0.514387391967463,0.738609112709832,0.11340206185567,0.37287547693375
0.275878064943671,0.68230665335604,0.591662430096594,0,0.257731958762887,0.53405017921147
0.205102717031146,0.68289388689882,0.546110828673106,0.505995203836931,0.257731958762887,0.568273788877327
0.23843605036448,0,0.355973563802745,0.0683453237410072,0.257731958762887,0.442247658688866
0.246123260437376,0.213987902989019,0.437417386883579,0.347721822541966,0.257731958762887,0.517978957104868
0.247912524850895,0.468377473721299,0.514387391967463,0.738609112709832,0.257731958762887,0.511388599838132
0.275878064943671,0.68230665335604,0.591662430096594,0,0.54639175257732,0.692103133310209
0.205102717031146,0.68289388689882,0.546110828673106,0.505995203836931,0.54639175257732,0.744710371141172
0.23843605036448,0,0.355973563802745,0.0683453237410072,0.54639175257732,0.478552433807377
0.246123260437376,0.213987902989019,0.437417386883579,0.347721822541966,0.54639175257732,0.779049601109955
0.247912524850895,0.468377473721299,0.514387391967463,0.738609112709832,0.54639175257732,0.698809110879871
0.275878064943671,0.68230665335604,0.591662430096594,0,1,0.715689675106949
0.205102717031146,0.68289388689882,0.546110828673106,0.505995203836931,1,0.777084055960227
0.23843605036448,0,0.355973563802745,0.0683453237410072,1,0.509191814082553
0.246123260437376,0.213987902989019,0.437417386883579,0.347721822541966,1,0.817435541681119
0.247912524850895,0.468377473721299,0.514387391967463,0.738609112709832,1,0.7315296566077
0.818422796554009,0.51083445886429,0.496695475343162,0.8189448441247,0.257731958762887,0.711989825413343
0.0483764082173624,0.919549004639145,0.71021860701576,0.591127098321343,0.257731958762887,0.378240258989479
0.860172299536117,0.579540783369546,0.570920183019827,0.8189448441247,0.257731958762887,0.538397502601457
0.049039098740888,0.720476833636737,0.572953736654804,0.471223021582734,0.257731958762887,0.315805295409874
0.124585818422796,1,0.732587697000509,0.675059952038369,0.257731958762887,0.363487108336224
0,0.869046919960068,0.506863243518048,0.8189448441247,0.257731958762887,0.364862989941034
0.113982770046388,0.766868283516354,1,0.782973621103117,0.257731958762887,0.154087177708406
0.0364479787939032,0.898408597099066,0.52618200305033,0.878896882494005,0.257731958762887,0.625436466643543
0.950298210735586,0.67702155147102,0.514997458057956,0.711031175059952,0.257731958762887,0.763198057578911
0.766732935719019,0.490281284866992,0.732587697000509,0.567146282973621,0.257731958762887,0.437414730026593
1,0.627693933877503,0.669547534316218,0.675059952038369,0.257731958762887,0.61179327089837
0.825049701789264,0.51024722532151,0.801728520589731,0.603117505995204,0.257731958762887,0.420672910163025
